customer_id,customer_name,address,country_id,id_card,id_card_expiry_date
001610812882,沈阳沿海荣天置业有限公司,,CHN,662508938,20200202
001610452851,山东鲁维制药有限公司,,CHN,91370300797301985B,20210323
001610884713,广州市欧曼迪里家具有限公司,,CHN,786068719,20210609
001700326758,重庆喜马拉雅酒店物业管理有限公司,,CHN,322356122,20200504
001610177724,重庆潮丰联物资有限公司,,CHN,762678643,20190920
001610861564,广州东站天汇城有限公司,,CHN,755568286,20200716
001700372565,天府新区成都片区华阳琼光房产营销策划工作室,,CHN,CD001509L,20200804
001700292407,宁波梅山保税港区冷泉投资管理有限公司,,CHN,MA293CPA9,20210109
001610454369,武汉鸿信世纪置业有限公司,,CHN,666777123,20210603
001610896957,温州索派气动科技有限公司,,CHN,05283658X,20190511
001700412146,南京可莱威生物科技有限公司,,CHN,057959140,20200802
001610453791,烟台财会培训中心,,CHN,265622040,20200417
001610349797,中粮财务有限责任公司,,CHN,710930245,20210709
001610300373,河钢股份有限公司邯郸分公司,,CHN,69923044X,20201003
001610648826,合肥长安办公家具制造有限公司,,CHN,913401007849080598,20200526
001700087960,上海三问家居服饰有限公司,,CHN,MA1K32TT0,20190412
001611050711,西安安华中惠房地产开发有限公司,,CHN,578421063,20191204
001610520906,滨州市鸿泰丰田汽车销售服务有限公司,,CHN,665707596,20210111
001610757676,江苏金长江环保汽摩消声器有限公司,,CHN,14246664X,20210123
001700189748,温州锦绣酒店投资有限公司喜来登酒店,,CHN,91330302569357717W,20210405
001610738595,浙江银基石化有限公司,,CHN,913302115579921905,20190510
001610909732,郑州大展红旗汽车销售有限公司,,CHN,91410100594850159X,20190604
001610753616,中国银联股份有限公司上海分公司,,CHN,91310000132228509G,20200309
001610337039,华润新鸿基房地产(杭州)有限公司,,CHN,782358647,20200924
001700155860,渭南金典工贸有限公司,,CHN,91610500559367583B,20210421
001610812785,辽宁东铁能源有限公司,,CHN,691978808,20200902
001611072707,贰仟家物流有限公司,,CHN,32679172X,20201031
001700152087,福州福亮贸易有限公司,,CHN,57299299X,20200305
001610914774,南京宇成林副业综合开发有限公司,,CHN,91320115070717306B,20181227
001700207218,西安景寓置业有限公司,,CHN,74284806X,20190820
001700182503,深圳市品颂汇鑫投资发展有限公司,,CHN,MA5DJ6E74,20191122
001610704005,金碧物业有限公司鄂州分公司,,CHN,670374474,20210204
001610305142,扬州苏美达长江制衣有限公司,,CHN,796525311,20210415
001610889776,武汉智谷投资有限公司,,CHN,070517507,20190430
001700189045,岳阳经济技术开发区通海路管理处,,CHN,11430600G01310031K,20190419
001610776802,江苏德大汽车有限公司,,CHN,571412690,20200212
001700005878,中原农业保险股份有限公司,,CHN,9141000034160905XJ,20210321
001611050869,深圳市科敏敏感元件科技有限公司,,CHN,319376720,20210505
001610204079,武汉中南工程机械设备有限责任公司,,CHN,300223185,20201008
001610706069,重庆百事达华博汽车销售服务有限公司,,CHN,915001016992892737,20210816
001610817421,通化医药高新区隆升汽车销售服务有限公司,,CHN,594471431,20201208
001610980574,浙江凯邦建设有限公司,,CHN,560990188,20201009
001610482205,合肥杰事杰新材料股份有限公司,,CHN,91340100790114853J,20190604
001700103923,赤峰晟源汽车服务有限责任公司,,CHN,099550482,20201011
001610481040,山东东岳国际经贸合作股份有限公司,,CHN,267154842,20200708
001610248193,广东省标准化研究院,,CHN,455861683,20201113
001700067687,重庆市涪陵页岩气产业投资发展有限公司,,CHN,320464592,20200517
001611061600,绍兴东成汽车有限公司,,CHN,693868848,20210324
001610343866,嘉兴市嘉畅建设工程有限公司,,CHN,662863585,20190407
001610561518,白银有色集团股份有限公司,,CHN,916204006600434445,20200506
001610203891,武汉杰士邦卫生用品有限公司,,CHN,725778186,20210506
001610256732,广州广日电梯工程有限公司,,CHN,190478223,20210824
001610908580,相信制动系统（无锡）有限公司,,CHN,91320214745554593R,20210115
001610157757,成都大海湾餐饮娱乐有限公司,,CHN,73479898X,20200511
001610719234,天津津湾房产建设有限公司,,CHN,556519828,20190429
001700320359,连通（杭州）技术服务有限公司,,CHN,MA2AXGBH2,20191105
001610834462,深圳市桂祺实业发展有限公司,,CHN,715240980,20200804
001700388617,上海弘盛嘉业企业管理有限公司,,CHN,MA1G5G0JX,20201008
001610032372,常熟科弘材料科技有限公司,,CHN,74558002X,20190922
001700168342,广东汇智环保科技地理信息有限公司,,CHN,MA4UW9633,20191101
001611097975,铜陵山水丰田汽车销售服务有限公司,,CHN,077215325,20200111
001610420473,日照市凌云海糖业集团有限公司,,CHN,73576938X,20200908
001610538011,上海市民办远东学校,,CHN,E78839545,20191029
001610621372,扬州高帝斯中诚节能建材有限公司,,CHN,91321091699306379U,20190413
001610332763,海宁市浩通汽车销售服务有限公司,,CHN,781842576,20190527
001610833137,大连辰熙房地产开发有限公司,,CHN,91210200716940639D,20201022
001611082926,深圳国投中盛二号合伙企业（有限合伙）,,CHN,326628340,20201113
001700165149,深圳兆富聚财二期投资企业（有限合伙）,,CHN,MA5DL6AK6,20200331
001700229319,重庆平个价汽车租赁有限公司甘肃分公司,,CHN,MA72A0W26,20200122
001610252563,奥特朗电器(广州)有限公司,,CHN,786067767,20200309
001700371549,芜湖吉运物流有限公司,,CHN,913402237548604965,20190720
001610792064,重庆原华文化传播有限公司,,CHN,596705852,20210624
001610032874,合肥华泰集团股份有限公司,,CHN,913401007050382283,20200329
001610869150,现代牧业(集团)有限公司,,CHN,913400006775599301,20201216
001700116160,中经汇通电子商务有限公司湖南分公司,,CHN,914301003965372338,20201116
001700226478,重庆矗鼎投资有限公司,,CHN,320376306,20181220
001700275323,舟山远东南洋水产有限公司,,CHN,MA28K1974,20191119
001700238072,青岛啤酒（石家庄）有限公司,,CHN,556075630,20210710
001611015979,昆明华山眼科医院有限公司,,CHN,91530100750667138J,20190918
001700153600,贵州聚鸿雅房地产经纪有限公司,,CHN,053303523,20190305
001611008922,青岛坤泰能源有限公司,,CHN,564737462,20191126
001610348606,BJ中信证券股份有限公司,,CHN,914403001017814402,20210311
001610715537,江苏文光车辆附件有限公司,,CHN,608877812,20190211
001610316797,平湖城市建设投资有限公司,,CHN,747739778,20210202
001611097678,深圳市前海汇融港科技发展有限公司,,CHN,335054289,20210316
001610441251,青岛仁成啤酒设备有限公司,,CHN,797529007,20190827
001700248589,如东麦商利塑料制品有限公司,,CHN,MA1P52821,20210604
001611037339,呼伦贝尔市大鹏睿达汽车贸易有限公司,,CHN,061612481,20190315
001610218702,福建三钢小蕉实业发展有限公司,,CHN,155583394,20191103
001700393940,东莞市东尚汽车贸易有限公司,,CHN,MA512WN95,20201125
001700325759,无锡睿勤科技有限公司,,CHN,91320214MA1NFTUL3W,20190201
001700203123,重庆天共骄建材有限公司,,CHN,MA5UB55Q1,20200918
001610477221,上海汇众汽车制造有限公司,,CHN,91310000607363297H,20201010
001700154674,才众电脑（深圳）有限公司,,CHN,914403006188814447,20190823
001610403819,济南市市中区房地产开发(集团)总公司,,CHN,163283594,20210527
001700247967,浙江兆筑建材有限公司,,CHN,91330206MA291E2L7E,20200621
001700341544,信阳骏海汽车销售服务有限公司,,CHN,05089185X,20190903
001611065650,深圳顺贸装饰设计工程有限公司,,CHN,398466555,20190704
001610779478,力达（中国）机电有限公司,,CHN,726444663,20200804
001610090157,深圳市文业装饰设计工程股份有限公司,,CHN,192189177,20210626
001611034411,芜湖市润生超市,,CHN,HF002178L,20201213
001610674397,浙江温州龙湾农村商业银行股份有限公司,,CHN,777207801,20200729
001610701319,中海宏洋庐山西海（九江）投资有限公司,,CHN,57119163X,20200708
001700162947,相城区黄埭镇美嘉空调维修部,,CHN,SZ004973L,20200824
001700235792,杭州大江东保障房管理有限公司,,CHN,MA28MEFL3,20190805
001610452992,东莞市鸿泰汽车销售服务有限公司,,CHN,797750262,20190413
001610363139,中国邮电器材集团有限公司,,CHN,10000165X,20190702
001610688808,宁夏人和汽车销售服务有限公司,,CHN,554173173,20200816
001610992474,重庆香海温泉旅游开发有限公司,,CHN,790710292,20200429
001610818189,新余和元汽车销售服务有限公司,,CHN,568683449,20210212
001611005665,江苏剑牌农化股份有限公司,,CHN,72055671X,20190523
001632069067,重庆财信企业集团有限公司,,CHN,202818791,20210824
001611080966,台州美兆健康体检中心（普通合伙）,,CHN,329946176,20210612
001700232411,上海事鱼科技有限公司,,CHN,MA1GU1ML1,20200619
001610021301,苏州市先锋木业有限公司,,CHN,608242569,20210719
001700393306,广州序真贸易有限公司,,CHN,MA5APJF76,20210124
001700042964,聚宝互联科技（深圳）股份有限公司,,CHN,91440300398467355M,20210621
001700030688,格力电器（石家庄）有限公司,,CHN,91130101575530627E,20210318
001610563203,合肥建工集团有限公司,,CHN,149038728,20200314
001700210411,贵州锦翔鸿建筑劳务有限责任公司,,CHN,MA6DTCWD0,20190430
001611047708,深圳市夏锡电子有限公司,,CHN,670010419,20210716
001610715400,华晶精密制造股份有限公司,,CHN,580338349,20201229
001610023489,汉达精密电子（昆山）有限公司,,CHN,73378480X,20191126
001610724703,杭州青城房地产开发有限公司,,CHN,91330185704309735Q,20200817
001700125805,深圳市兴兆投资有限公司,,CHN,057859502,20200203
001610032414,昆山市体育中心发展有限公司,,CHN,753203574,20200718
001700346852,象山佳宁文化传媒工作室,,CHN,NB001493L,20190606
001700370481,太合汇投资管理（昆山）有限公司,,CHN,91320583MA1MTWCA2Q,20200830
001610826368,平顶山市发展投资有限公司,,CHN,91410400779412219M,20190131
001610766706,安阳嘉融创业服务有限公司,,CHN,91410500589720907P,20200526
001610933907,南通中港涂装设备有限公司,,CHN,761525100,20200818
001610890139,海南新星参茸药业有限公司,,CHN,284039328,20200102
001610923662,河北虹祥长美商贸有限公司,,CHN,077499217,20190203
001700043861,国信证券股份有限公司000,,CHN,SZ001589L,20190806
001700181348,漳浦县人民法院,,CHN,003897255,20200114
001610696055,洛克石油（中国）公司,,CHN,91110000710930210T,20190330
001610645100,宜宾市翠屏区征地拆迁服务中心,,CHN,73831927X,20200629
001700365209,上海瑞岩太阳能科技有限公司,,CHN,91310116564826940U,20191027
001700220945,日照美佳科苑食品有限公司,,CHN,763662555,20210411
001700178607,深圳普丰投资有限公司,,CHN,312069023,20201019
001610911437,中国水利水电第一工程局有限公司深圳分公司,,CHN,91440300680387447U,20190905
001610557186,成都市华视数字移动电视有限公司,,CHN,774504691,20190507
001610700952,十堰亨运集团汽车销售服务有限公司,,CHN,182163117,20190603
001632157124,深圳市天图投资管理股份有限公司,,CHN,550328086,20200830
001610035764,江苏中信国安新材料有限公司,,CHN,752746892,20200320
001700215376,深圳前海国诚资本管理有限公司,,CHN,359130012,20210802
001700159539,上海科华生物工程股份有限公司,,CHN,132660318,20201002
001700315671,东莞市欣莞实业有限公司,,CHN,MA4UKUPJ7,20190101
001610777341,浙江宏途电气科技有限公司,,CHN,913305235928626822,20190306
001700228477,内蒙古燕达汽车销售服务有限公司,,CHN,MA0MWRM21,20210802
001610869786,重庆市颐宁医院有限公司,,CHN,062860081,20190804
001610319497,浙江省新华书店集团有限公司,,CHN,9133000014304668XQ,20210202
001610031833,常熟星岛新兴建材有限公司,,CHN,735309359,20210515
001610930772,山西诺维兰集团运城瑞悦汽车销售有限公司,,CHN,9114080006558529XW,20200823
001610007350,泰州市锦泰宾馆有限公司,,CHN,72869704X,20190514
001610716958,吴江市嘉炜纺织科技有限公司,,CHN,578143040,20190511
001610617954,福州盈众汽车有限公司,,CHN,91350100671910953T,20190422
001610857805,湖北环鹏建设管理有限公司,,CHN,17877701X,20210621
001610433421,中共青岛市黄岛区委员会宣传部,,CHN,005174966,20191122
001700393821,西藏自治区第一建筑工程公司,,CHN,219665250,20210226
001610315427,浙江艺术职业学院,,CHN,751186053,20181222
001610251919,东莞报业传媒集团有限公司,,CHN,91441900787970181K,20210722
001610378098,北京热能鸿业投资管理有限公司,,CHN,91110102784830407H,20200801
001610781174,青州宝悦汽车销售服务有限公司,,CHN,684840878,20200803
001610006815,江苏苏舜汽车销售服务有限公司,,CHN,91320000704046939L,20190823
001700053524,海口港兴安装卸有限公司,,CHN,693193190,20200611
001700317245,帕诺迪电器（深圳）有限公司,,CHN,91440300683775189U,20200926
001700227819,北京城建北方德远房地产开发扬州有限公司,,CHN,MA1NAUX49,20190127
001610578696,安徽宿州润淮汽车销售服务有限公司,,CHN,688139376,20181219
001610765202,上海江菱机电有限公司,,CHN,682213424,20201006
001610060407,安徽合力工业车辆进出口有限公司,,CHN,91340000781072022B,20190124
001700263141,重庆洲立房地产有限公司,,CHN,91500104MA5UPE067Y,20210501
001700408046,深圳市明　物业管理有限公司天津海洋高新分公司,,CHN,MA06BNE71,20210123
001700169004,北京市宣武振兴教育书店有限公司,,CHN,101558847,20190513
001611029640,杭州高盛物业管理有限公司文晖分公司,,CHN,311331632,20200615
001610874737,中山市诚翔针织服装有限公司,,CHN,066694674,20200523
001610603579,成都东升兴旺建设有限公司,,CHN,91510122202381921J,20190625
001700123586,成都转转会餐饮有限公司,,CHN,MA61UR532,20200611
001610182965,淇县畜禽发展有限公司,,CHN,77941971X,20210717
001610699774,江苏凤凰七彩语文文化有限公司,,CHN,91320000576728141L,20191019
001610035209,星恒电源股份有限公司,,CHN,9132050075643006XA,20190509
001611006243,湘村高科农业股份有限公司,,CHN,914313005786456494,20200628
001700226477,广东海天精机有限公司,,CHN,MA59EERC9,20190728
001700273785,安徽锦天房地产有限公司,,CHN,91340100399174909E,20201231
001632308679,山西新宝源制药有限公司,,CHN,91140200762481795D,20210405
001700220883,天津泰达足球俱乐部有限公司,,CHN,746679515,20181215
001610268900,大连树生经贸有限公司,,CHN,912102027599192662,20210509
001610721762,浙江博臣能源股份有限公司,,CHN,913301005816939245,20190731
001700341528,河北奇盛汽车贸易有限公司,,CHN,336258363,20210226
001611054448,深圳市泰衡诺科技有限公司,,CHN,555406362,20190303
001610027845,安徽省先驱汽车有限公司,,CHN,913400007117763748,20181216
001610635906,大连圣龙投资顾问有限公司,,CHN,661116254,20210119
001610904520,绍兴市君泰劳务有限公司,,CHN,070663344,20200626
001610239855,上海欧爵服饰有限公司,,CHN,792768551,20201126
001700425230,珠海盛虔赢鼎投资中心（有限合伙）,,CHN,MA4UTF6Y7,20200320
001700362011,都江堰市盛泰商务信息咨询服务部,,CHN,NJ005967L,20210602
001610746319,东莞市吉昌电子有限公司,,CHN,586336790,20200721
001700048406,中均资产管理有限公司杭州分公司,,CHN,352506363,20201007
001610566993,广西拓创信息科技有限责任公司,,CHN,690248221,20190417
001610896646,西安秉盛网络通信有限公司,,CHN,065349967,20200410
001700112136,中铁隧道股份有限公司汕头市苏埃通道工程项目经理部,,CHN,GZ000656L,20200126
001610111679,深圳市永科医药有限公司,,CHN,9144030019219024XA,20200914
001610656698,中石化国际事业天津有限公司,,CHN,559483744,20190624
001632302749,汤臣海景花园(上海浦东新区)有限公司,,CHN,607315893,20190712
001610820194,桐乡市中盈化纤有限公司,,CHN,052814524,20210512
001610699482,芜湖鼎邦房地产开发有限公司,,CHN,91340200551802632A,20210721
001611005845,湖州之星汽车有限公司,,CHN,9133050055477805XT,20190722
001610803606,呼和浩特市庞大一众汽车销售服务有限公司,,CHN,91150100555472685Y,20210519
001700148230,山东科文投资控股有限公司,,CHN,78347317X,20200905
001611020933,湖南麓谷建设工程有限公司,,CHN,184288415,20190429
001700093239,河南汇众益丰电子商务有限公司,,CHN,MA3X5WDXX,20190113
001610676292,威海高亚泰电子有限公司,,CHN,78234507X,20210312
001610201535,武汉市亢龙太子酒轩有限责任公司,,CHN,711974282,20181228
001610602987,苏州市合景房地产开发有限公司,,CHN,798328151,20210724
001700070928,四川中南建筑装饰工程有限责任公司安徽分公司,,CHN,91340100MA2MR9D3XC,20190606
001700235858,臻溪谷投资（深圳）股份有限公司,,CHN,MA5EH9TX0,20190311
001700391890,鑫玺（宁波）股权投资合伙企业（有限合伙）,,CHN,MA292J554,20201012
001700338953,杭州途跃资产管理有限公司,,CHN,MA2AXU1E2,20190713
001610841880,陕西大秦汽车销售服务有限公司,,CHN,577840784,20210803
001610468259,广州市番禺区东环街劳动和社会保障中心,,CHN,737194225,20200121
001700267922,江苏雄海智能电气有限公司,,CHN,MA1PY96D6,20210207
001610560563,特变电工衡阳变压器有限公司,,CHN,18500797X,20210208
001610520308,唐山中和实业集团有限公司,,CHN,754006214,20190703
001700320166,广州永盈橡胶制品有限公司,,CHN,797350648,20201223
001610620196,四川华文工程技术有限公司,,CHN,779843799,20190911
001700429290,深圳前海钱程无忧金融信息服务有限公司,,CHN,91440300342764254F,20200930
001610123409,深圳市伙伴产业服务有限公司,,CHN,748862233,20190822
001611062155,（香港）浙江梅花进出口有限公司,,CHN,637300270,20201026
001610709625,江西省天然气（赣投气通）控股有限公司,,CHN,584029690,20190302
001611068718,德州利源丰雅丰田汽车销售服务有限公司,,CHN,054987445,20210815
001610609125,天津市雅诺达信息科技有限公司,,CHN,550388716,20200103
001610342215,绍兴市永乐物资有限公司,,CHN,799604285,20201207
001610253902,长讯通信服务有限公司,,CHN,190351003,20200202
001700057241,河北中宏置业房地产开发有限公司,,CHN,348059222,20200405
001700197360,上海旖美信息技术有限公司,,CHN,91310114MA1GTT0J67,20191119
001610628812,大连衡丽商贸有限公司,,CHN,554950163,20190101
001700077919,广东有道汽车集团股份有限公司湛江分公司,,CHN,694740109,20190504
001700158621,广东爱圣教育发展有限公司,,CHN,MA4UTAGN7,20210621
001611093484,广州瓷妆化妆品有限公司,,CHN,331494500,20190111
001610643342,北京三合鼎盛新能源科技发展有限公司,,CHN,55480035X,20210213
001610735527,青岛海泰林国际贸易有限公司,,CHN,579795817,20191212
001700378872,芜湖瑞正汽车销售服务有限公司,,CHN,MA2RG6BY7,20200512
001700075529,赣州弘禹投资管理有限公司,,CHN,MA35FKB89,20190321
001610874852,安庆市鼎誉汽车销售服务有限公司,,CHN,063636401,20190902
001700343987,东莞市鼎达建筑铝模有限公司,,CHN,MA4WLHT92,20181222
001700106553,合肥市住房公积金管理中心巢湖分中心,,CHN,730008792,20210811
001610680408,四川迪扬律师事务所,,CHN,777908333,20190513
001700049170,康铂创想（北京）科技有限公司,,CHN,348322668,20200126
001631002064,江阴海澜之家新桥销售有限公司,,CHN,07825684X,20201130
001610334186,桐乡市高桥皮革有限责任公司,,CHN,731502506,20191026
001700243583,济南市天桥区明湖保洁服务部,,CHN,MA3DQ9JR2,20191226
001610016091,利宾来塑胶工业(昆山)有限公司,,CHN,608282026,20201222
001610482434,长江证券股份有限公司,,CHN,700821272,20190120
001610875988,云南云投生态环境科技股份有限公司,,CHN,91530000218154686Y,20200111
001700261746,安徽富煌物资有限公司,,CHN,91340181MA2N9Y7D40,20210522
001610180104,洛阳栾川钼业集团股份有限公司,,CHN,171080594,20210404
001610898282,安徽抒雅日化有限公司,,CHN,91340100072386600B,20200909
001610065441,扬州东东布业有限公司,,CHN,770533700,20190313
001610771206,昌荣传媒股份有限公司,,CHN,916300006985436206,20200711
001610520083,江苏江润铜业有限公司,,CHN,142822202,20200829
001700217483,广州市长时汽车销售服务有限责任公司,,CHN,MA59HAF93,20210315
001610084099,深圳市多美好实业有限公司,,CHN,760452130,20190204
001610444713,浙江顺天汽车销售服务有限公司,,CHN,666150646,20190117
001610649788,广东中汽租赁有限公司,,CHN,279545760,20190505
001700334004,宁波市鄞州区东胜街道拆迁办公室,,CHN,MB1062545,20200401
001610659088,山西世纪鼎慧贸易有限公司,,CHN,680228905,20200220
001610300153,冀中能源邯郸矿业集团有限公司,,CHN,748493300,20190904
001700340006,藤门国际留学咨询（北京）有限公司,,CHN,91110108MA00EK4J95,20190319
001610913780,成都锦宇兴广汽车销售服务有限公司,,CHN,075387676,20200528
001700259999,苏州十分新材料有限公司,,CHN,91320583MA1P8UCT0M,20191012
001611010718,上海同捷科技股份有限公司,,CHN,913100006315659139,20200714
001632291444,西安枫桦建设开发有限公司,,CHN,678646649,20210819
001700412989,东莞市博奇实业有限公司,,CHN,559108696,20210601
001610550195,常熟市金龙发纺织品贸易有限公司,,CHN,669604797,20201004
001700091949,深圳市怡景投资发展有限公司,,CHN,192297119,20201023
001700300321,苏州创思祥企业管理咨询有限公司,,CHN,MA1Q1JNF9,20191028
001611005693,松阳吉阳好钢业有限公司,,CHN,693635235,20191007
001610445248,石家庄正邦华谊广告有限公司,,CHN,9113010066656083X7,20190131
001610311179,杭州万达信息系统有限公司,,CHN,734501576,20200523
001610724811,合肥新通电力工程有限公司,,CHN,91340100766892508C,20190727
001611048957,中信资本(深圳)信息技术创业投资基金企业(有限合伙),,CHN,31963622X,20201110
001700262651,普洱邦龙汽车销售服务有限公司,,CHN,346728074,20190702
001610210501,湖北三环华通汽车有限公司,,CHN,744631526,20191003
001700128692,山西省定襄县至仁贸易有限公司,,CHN,MA0GTP2T8,20200126
001610593895,泰州兴业投资有限公司,,CHN,699322985,20191217
001700341702,上海柏悟贸易有限公司,,CHN,91310230MA1JX0J07Q,20200824
001611085194,深圳市道旅旅游科技股份有限公司,,CHN,593025181,20190504
001610539338,河北骏达汽车贸易有限公司,,CHN,663689830,20190817
001610852244,深圳市裕汇体育发展有限公司,,CHN,058982369,20200809
001611001829,中国人寿财产保险股份有限公司深圳市分公司,,CHN,914403006626551967,20210124
001700364610,西安威翔置业有限公司,,CHN,MA6U87ACX,20200318
001700092078,深圳市恒贸投资有限公司,,CHN,91440300078039335A,20210131
001610454670,新时代证券股份有限公司,,CHN,752150255,20191125
001700426986,重庆懒人山谷旅游开发有限公司,,CHN,32031675X,20200618
001700193245,四川鑫佰利装饰有限公司,,CHN,768607600,20201015
001610403981,济南之星汽车服务有限公司,,CHN,613203652,20200224
001610137323,天津市浩通物产有限公司,,CHN,718234551,20190127
001700409998,南京前海爱圣教育科技有限公司,,CHN,MA1WB8050,20210422
001610946920,四川省有色科技集团有限责任公司,,CHN,450722182,20200208
001700291719,天门三环劲通汽车有限公司,,CHN,MA4901398,20210104
001610573397,厦门森宝数码科技有限公司,,CHN,769265518,20191109
001610343256,浙江瑞信典当有限责任公司,,CHN,67164216X,20201028
001610299815,河北欧立服装有限公司,,CHN,758929745,20210129
001700036330,北京保利音乐艺术发展有限公司,,CHN,351597005,20210312
001700373496,华设资产管理（上海）有限公司,,CHN,078117989,20210327
001700247986,深圳市盈邦创贸易有限责任公司,,CHN,MA5EJ4MC1,20210714
001610613730,海马汽车销售有限公司,,CHN,551604089,20210811
001610764780,重庆国兴置业有限公司,,CHN,78420721X,20200804
001700240029,合肥八重餐饮管理有限责任公司,,CHN,91340100322750496B,20210817
001610873681,青岛联谊盛工程爆破有限公司,,CHN,073267929,20191206
001610037955,安徽复兴汽车有限责任公司,,CHN,610303519,20191026
001610684804,东莞市千代百货有限公司,,CHN,568265845,20210408
001700025000,金银岛（北京）网络科技股份有限公司,,CHN,760911691,20191217
001610952456,青海浩天基础工程开挖有限公司,,CHN,074583296,20200907
001610602143,荣兴（福建）特种钢业有限公司,,CHN,91350926749095881J,20191216
001610642037,西安海外旅游有限责任公司,,CHN,628001826,20190330
001700384118,上海津逸国际贸易有限公司,,CHN,MA1K38LD5,20201023
001611086086,武汉恒大都市房地产开发有限公司,,CHN,303786506,20210825
001610747784,长沙通和投资管理咨询有限公司,,CHN,55070298X,20190518
001610852794,扬州工艺品交易中心股份有限公司,,CHN,060227274,20210403
001610032382,扬州人民商标事务有限公司,,CHN,753225909,20200605
001700143311,乐亭华阳热电有限公司,,CHN,MA07TQW57,20201210
001700375556,重庆市永川区快捷建筑劳务有限公司,,CHN,79587996X,20190313
001700221476,东莞市业升装饰工程有限公司,,CHN,678892700,20200319
001700194165,东营市卓洋工贸有限责任公司,,CHN,MA3CTHJ17,20191220
001610942432,扬州万安燃气有限公司,,CHN,732285363,20190227
001610346979,东莞证券股份有限公司（客户）,,CHN,281887188,20200715
001700050717,深圳市越创建设有限公司,,CHN,356421869,20190917
001610824431,台州斯曼机械制造有限公司,,CHN,14890521X,20200224
001700123282,天弘创新资产管理有限公司（SPV专用）,,CHN,BJ041213L,20200223
001610683373,杭州路格科技有限公司,,CHN,691725042,20210626
001700054381,诸暨市邻里置业有限公司,,CHN,MA2880XQ4,20200328
001700238306,潍坊万创建筑工程有限公司,,CHN,MA3DM9TH2,20190928
001611059648,河南省顺康医药有限责任公司,,CHN,719172786,20200427
001610540734,温州华威软件产业园公司,,CHN,14507705X,20210109
001610811839,慈溪市元通奥可汽车销售有限公司,,CHN,599482658,20210809
001611081227,宁波景栋汽车销售服务有限公司,,CHN,308969272,20200723
001610277574,中信银行股份有限公司沈阳分行,,CHN,91210100817666384H,20191214
001700370197,上海慧子视听科技有限公司,,CHN,91310112MA1GBT3B1G,20210310
001700087493,深圳市荣恒协贸易有限公司,,CHN,07039077X,20190502
001610603271,杭州宝隆钢业有限公司,,CHN,699817937,20190103
001700385847,安徽省建设投资有限责任公司,,CHN,91340000093161312X,20200228
001700388252,北京魔门塔科技有限公司,,CHN,91110108MA00A2RM9M,20210811
001700123093,郑州弘安工程管理咨询有限公司,,CHN,317661894,20200908
001611065034,浙江宇山红建材科技有限公司,,CHN,91330482313647497Y,20210220
001610505332,北京市磐华律师事务所,,CHN,677400778,20190121
001610741900,常州苏诺汽车销售服务有限公司,,CHN,561798921,20200812
001610840276,河南宜欣钢界贸易有限公司,,CHN,579237081,20200728
001610431321,中国重汽集团济宁商用车有限公司,,CHN,771000850,20210625
001610749989,嘉阳科技(深圳)有限公司,,CHN,581564268,20200131
001610242033,深圳市旭星科技有限公司,,CHN,91440300664152699N,20210717
001610705381,上海盛旺实业集团有限公司,,CHN,631454631,20191124
001610935787,遵义乾坤汽车销售服务有限公司,,CHN,915203217553998227,20200702
001610255045,佛山市中衡骏达汽车销售服务有限公司,,CHN,759205597,20200109
001611076249,青岛金石智信投资中心(有限合伙),,CHN,39594235X,20190725
001610879646,青岛舜邦房地产开发有限公司,,CHN,794004344,20200212
001610383422,北京天德勤汽车零部件有限公司,,CHN,66159263X,20190708
001610600740,上海优怡商业有限公司,,CHN,550043953,20190905
001610841063,武汉园林绿化建设发展有限公司,,CHN,055734044,20191223
001611070021,三亚长久博众汽车服务有限公司,,CHN,062301722,20201020
001610320605,嘉兴市嘉地润园房地产开发有限公司,,CHN,759068908,20190202
001610036198,苏州洞庭传媒文化有限公司,,CHN,758986803,20210802
001610583427,枣庄远方汽车销售服务有限公司,,CHN,77972305X,20201019
001610548574,广州酒家集团股份有限公司,,CHN,633208952,20191225
001700372310,宁波中芯集成电路产业投资合伙企业（有限合伙）,,CHN,91330206MA2AGYT12X,20200420
001610970941,永太建设集团有限公司,,CHN,674047999,20210616
001610271091,大连海昌集团有限公司,,CHN,711345187,20191223
001700142721,河北启硕农业开发有限公司,,CHN,MA07RMXM0,20210130
001700261697,江西巨贤合成材料有限公司,,CHN,MA3630J72,20200615
001610585882,北京佰利诺投资咨询有限公司,,CHN,678759555,20190914
001700072994,北京梦知网科技有限公司,,CHN,318281981,20190424
001610603819,武汉市蔡甸城建投资开发有限公司,,CHN,764634513,20200109
001610832041,中捷保险经纪股份有限公司,,CHN,911101156885362678,20210407
001610207766,武汉惠恒实业有限公司,,CHN,751820181,20210508
001610743412,海南集安自控消防工程有限公司西安分公司,,CHN,578439204,20210713
001610305181,江苏新日电动车股份有限公司,,CHN,665769172,20200821
001610944552,姜堰区赛点乒羽俱乐部,,CHN,92321204MA1UNWTM3K,20210208
001610860847,中国科技出版传媒股份有限公司石家庄分公司,,CHN,060468799,20210615
001610434943,临沂新天地农业化工有限责任公司,,CHN,91371329727540323Q,20210314
001700186366,山西岚鏊煤焦销售有限公司,,CHN,578490851,20190908
001700058351,江苏同程辉煌国际旅行社有限公司,,CHN,91320602722253456U,20190319
001610950585,杭州中耀粮油有限公司,,CHN,063951049,20200609
001700133832,香港百瑞有限公司,,CHN,360635018,20190704
